Date,Fund_A,Fund_B,Fund_C,Fund_D
2031-11-09,1195.67,514.95,3762.67,224.19
2031-11-10,1198.05,512.09,3763.99,224.19
2031-11-11,1199.35,512.9,3767.62,224.26
2031-11-12,1197.72,516.56,3766.34,224.26
2031-11-13,1197.32,518.23,3722.18,224.26
2031-11-14,1219.21,518.51,3729.39,224.31
2031-11-15,1217.73,520.36,3710.53,224.31
2031-11-16,1221.66,521.71,3665.29,224.44
2031-11-17,1217.43,523.89,3679.68,224.54
2031-11-18,1219.84,518.49,3660.1,224.59
2031-11-19,1218.51,514.41,3669.53,224.59
2031-11-20,1215.97,517.24,3700.53,224.6
2031-11-21,1229.11,513.29,3669.12,224.66
2031-11-22,1237.82,514.49,3673.87,224.66
2031-11-23,1239.14,513.66,3613.28,224.67
2031-11-24,1223.14,511.1,3667.4,224.74
2031-11-25,1220.94,512.15,3622.29,224.74
2031-11-26,1240.44,512.8,3606.3,224.77
2031-11-27,1239.14,518.62,3653.62,224.77
2031-11-28,1247.38,517.04,3647.12,224.77
2031-11-29,1258.13,521.07,3607.75,224.77
2031-11-30,1260.06,522.15,3633.62,224.82
2031-12-01,1254.32,520.46,3658.9,224.82
2031-12-02,1237.2,522.76,3638.69,224.84
2031-12-03,1242.43,524.43,3622.29,224.84
2031-12-04,1236.96,524.64,3609.0,224.84
2031-12-05,1238.55,525.49,3603.51,224.93
2031-12-06,1230.01,523.97,3541.32,224.93
2031-12-07,1228.48,521.83,3536.78,224.99
2031-12-08,1229.06,524.03,3598.27,225.0
2031-12-09,1231.3,523.53,3569.54,225.0
2031-12-10,1223.76,523.43,3551.49,225.0
2031-12-11,1232.57,524.31,3513.61,225.0
2031-12-12,1228.68,525.16,3535.44,225.0
2031-12-13,1217.23,521.36,3577.28,225.01
2031-12-14,1216.8,525.0,3618.83,225.06
2031-12-15,1217.38,525.45,3578.05,225.06
2031-12-16,1218.85,525.01,3596.48,225.06
2031-12-17,1228.79,526.32,3646.95,225.07
2031-12-18,1227.46,527.09,3666.07,225.12
2031-12-19,1226.95,529.33,3684.2,225.17
2031-12-20,1219.52,530.94,3669.44,225.17
2031-12-21,1225.64,533.06,3678.62,225.17
2031-12-22,1227.28,536.96,3723.31,225.26
2031-12-23,1224.65,539.57,3736.44,225.26
2031-12-24,1211.63,539.24,3694.33,225.28
2031-12-25,1222.09,536.2,3680.07,225.28
2031-12-26,1213.82,541.02,3723.83,225.28
2031-12-27,1210.03,540.47,3736.83,225.39
2031-12-28,1212.87,539.25,3742.63,225.41
2031-12-29,1204.87,534.49,3724.73,225.51
2031-12-30,1194.89,535.56,3768.29,225.53
2031-12-31,1180.69,536.1,3829.41,225.57
2032-01-01,1185.94,531.99,3876.91,225.57
2032-01-02,1182.55,533.37,3931.65,225.57
2032-01-03,1202.98,532.1,3920.06,225.61
2032-01-04,1196.45,539.77,3903.3,225.65
2032-01-05,1190.45,538.28,3899.22,225.7
2032-01-06,1186.91,537.18,3902.3,225.74
2032-01-07,1188.9,534.84,3956.96,225.74
2032-01-08,1186.01,538.55,4002.37,225.74
2032-01-09,1190.53,537.62,4024.45,225.8
2032-01-10,1184.17,535.71,3972.25,225.8
2032-01-11,1175.12,537.82,3911.24,225.84
2032-01-12,1163.34,534.06,3921.79,225.85
2032-01-13,1148.86,535.93,3956.14,225.91
2032-01-14,1145.75,541.08,3954.86,225.95
2032-01-15,1144.09,542.8,4028.58,225.95
2032-01-16,1140.25,544.74,3989.41,225.95
2032-01-17,1148.76,547.35,3945.94,225.95
2032-01-18,1157.23,552.4,3922.99,226.0
2032-01-19,1155.33,556.03,3898.79,226.0
2032-01-20,1143.77,557.44,3919.84,226.02
2032-01-21,1140.36,560.21,3905.97,226.02
2032-01-22,1136.75,557.74,3851.06,226.05
2032-01-23,1132.77,560.14,3885.21,226.09
2032-01-24,1128.54,557.32,3822.95,226.09
2032-01-25,1124.62,556.38,3786.18,226.09
2032-01-26,1122.43,547.59,3730.33,226.11
2032-01-27,1118.64,548.87,3739.21,226.13
2032-01-28,1120.29,547.15,3747.37,226.14
2032-01-29,1122.93,550.46,3817.28,226.14
2032-01-30,1117.37,551.71,3851.93,226.14
2032-01-31,1125.89,555.09,3906.28,226.14
2032-02-01,1119.86,552.07,3918.59,226.19
2032-02-02,1109.79,555.21,3884.35,226.2
2032-02-03,1112.53,561.49,3890.7,226.21
2032-02-04,1107.62,563.86,3914.15,226.21
2032-02-05,1109.98,566.33,3941.87,226.22
2032-02-06,1095.02,566.96,3926.05,226.28
2032-02-07,1104.15,565.53,3945.85,226.28
2032-02-08,1108.74,567.92,3912.99,226.28
2032-02-09,1099.5,563.58,3876.37,226.28
2032-02-10,1090.48,562.48,3837.48,226.28
2032-02-11,1101.34,557.41,3840.01,226.28
2032-02-12,1096.98,555.49,3799.25,226.31
2032-02-13,1092.03,557.48,3785.7,226.34
2032-02-14,1078.17,559.09,3819.67,226.43
2032-02-15,1076.29,559.36,3784.43,226.44
2032-02-16,1075.18,559.99,3768.1,226.48
2032-02-17,1079.92,554.61,3772.26,226.48
2032-02-18,1071.55,553.65,3782.66,226.48
2032-02-19,1062.51,551.81,3766.51,226.54
2032-02-20,1065.57,550.03,3796.16,226.63
2032-02-21,1072.06,551.88,3818.97,226.69
2032-02-22,1062.7,549.53,3861.85,226.71
2032-02-23,1069.64,547.91,3860.54,226.71
2032-02-24,1070.16,542.08,3843.57,226.8
2032-02-25,1077.21,541.37,3820.56,226.85
2032-02-26,1077.08,538.42,3833.27,226.98
2032-02-27,1061.84,538.76,3821.3,226.98
2032-02-28,1061.21,536.21,3802.49,227.05
2032-02-29,1068.0,536.62,3788.08,227.1
2032-03-01,1062.82,536.33,3765.37,227.1
2032-03-02,1060.74,541.17,3774.05,227.19
2032-03-03,1059.96,542.7,3725.74,227.23
2032-03-04,1042.7,537.62,3737.99,227.23
2032-03-05,1053.07,534.19,3763.5,227.24
2032-03-06,1047.91,534.47,3744.56,227.24
2032-03-07,1051.26,531.99,3814.62,227.24
2032-03-08,1051.03,523.91,3816.88,227.3
2032-03-09,1058.96,527.74,3762.75,227.37
2032-03-10,1061.73,529.85,3754.4,227.4
2032-03-11,1060.59,531.42,3758.22,227.4
2032-03-12,1055.44,529.85,3775.77,227.44
2032-03-13,1060.6,531.16,3768.23,227.5
2032-03-14,1049.51,529.32,3734.08,227.5
2032-03-15,1053.71,530.01,3697.34,227.52
2032-03-16,1047.36,527.58,3676.21,227.52
2032-03-17,1055.23,531.9,3658.5,227.6
2032-03-18,1056.5,527.67,3621.14,227.63
2032-03-19,1060.72,531.2,3597.76,227.68
2032-03-20,1061.52,531.43,3621.73,227.68
2032-03-21,1051.15,530.19,3679.99,227.69
2032-03-22,1046.25,530.77,3707.86,227.77
2032-03-23,1050.6,532.93,3755.36,227.78
2032-03-24,1051.9,536.88,3791.61,227.8
2032-03-25,1059.37,537.88,3823.12,227.8
2032-03-26,1062.13,535.5,3812.6,227.81
2032-03-27,1056.53,535.78,3819.3,227.81
2032-03-28,1051.99,541.02,3805.82,227.81
2032-03-29,1052.9,544.97,3799.59,227.83
2032-03-30,1039.26,547.69,3803.66,227.9
2032-03-31,1049.61,550.1,3830.95,227.9
2032-04-01,1052.57,552.24,3847.91,227.93
2032-04-02,1060.33,555.73,3843.69,228.04
2032-04-03,1051.02,554.52,3847.34,228.04
2032-04-04,1058.87,550.73,3864.74,228.04
2032-04-05,1072.86,551.05,3890.78,228.07
2032-04-06,1065.03,548.82,3837.13,228.07
2032-04-07,1070.06,545.92,3800.0,228.07
2032-04-08,1070.37,543.99,3841.49,228.14
2032-04-09,1061.19,551.24,3840.93,228.27
2032-04-10,1064.5,551.75,3827.25,228.27
2032-04-11,1069.92,552.92,3819.39,228.27
2032-04-12,1066.52,549.52,3811.54,228.27
2032-04-13,1074.0,544.36,3833.27,228.27
2032-04-14,1064.04,542.16,3795.08,228.4
2032-04-15,1055.21,546.38,3797.59,228.4
2032-04-16,1056.34,547.46,3808.03,228.4
2032-04-17,1056.78,549.3,3823.91,228.51
2032-04-18,1052.72,551.55,3833.59,228.56
2032-04-19,1057.94,549.97,3853.91,228.63
2032-04-20,1061.47,554.1,3834.81,228.63
2032-04-21,1067.02,552.39,3802.56,228.63
2032-04-22,1066.56,556.6,3893.27,228.63
2032-04-23,1070.57,558.01,3883.9,228.7
2032-04-24,1068.12,552.94,3878.81,228.79
2032-04-25,1081.13,550.9,3905.33,228.79
2032-04-26,1076.38,545.9,3966.2,228.79
2032-04-27,1089.81,549.36,3947.59,228.79
2032-04-28,1090.33,549.41,3912.28,228.79
2032-04-29,1082.03,543.16,3868.42,228.79
2032-04-30,1090.89,544.35,3928.6,228.85
2032-05-01,1091.98,542.95,3892.02,228.85
2032-05-02,1097.65,538.87,3892.68,228.87
2032-05-03,1105.72,543.74,3858.65,228.87
2032-05-04,1108.18,544.17,3807.98,228.88
2032-05-05,1104.72,543.46,3799.12,228.88
2032-05-06,1111.25,542.44,3767.31,228.88
2032-05-07,1111.56,538.29,3744.45,228.94
2032-05-08,1116.27,534.74,3817.52,229.01
2032-05-09,1102.82,538.47,3834.47,229.01
2032-05-10,1105.97,537.26,3869.93,229.01
2032-05-11,1102.22,537.44,3901.78,229.03
2032-05-12,1113.07,531.84,3899.74,229.03
2032-05-13,1117.38,528.3,3885.27,229.03
2032-05-14,1119.23,530.11,3896.06,229.12
2032-05-15,1122.68,531.28,3903.92,229.12
2032-05-16,1116.56,536.3,3884.71,229.21
2032-05-17,1127.36,540.2,3891.13,229.21
2032-05-18,1140.67,539.67,3866.97,229.26
2032-05-19,1143.57,541.13,3862.38,229.26
2032-05-20,1154.41,540.36,3851.85,229.27
2032-05-21,1150.96,546.32,3807.7,229.4
2032-05-22,1146.01,549.74,3725.87,229.4
2032-05-23,1146.59,550.35,3694.63,229.45
2032-05-24,1149.79,551.05,3759.57,229.5
2032-05-25,1147.5,555.36,3750.22,229.71
2032-05-26,1151.38,557.17,3779.35,229.71
2032-05-27,1153.73,561.86,3706.04,229.71
2032-05-28,1147.44,555.57,3672.57,229.78
2032-05-29,1151.19,557.04,3627.55,229.78
2032-05-30,1157.25,555.67,3622.19,229.78
2032-05-31,1158.71,560.92,3707.38,229.86
2032-06-01,1166.75,565.61,3725.08,229.86
2032-06-02,1158.93,565.83,3786.69,229.86
2032-06-03,1162.38,570.53,3779.23,229.91
2032-06-04,1154.89,576.01,3829.78,229.95
2032-06-05,1147.82,576.36,3907.0,229.95
2032-06-06,1143.98,584.0,3904.64,229.95
2032-06-07,1138.11,584.03,3886.51,229.95
2032-06-08,1134.84,583.51,3840.2,230.01
2032-06-09,1133.75,586.29,3830.67,230.01
2032-06-10,1139.55,585.34,3835.26,230.01
2032-06-11,1137.76,585.73,3911.03,230.01
2032-06-12,1127.73,590.2,3865.25,230.05
2032-06-13,1135.47,590.39,3869.08,230.05
2032-06-14,1130.33,585.31,3805.13,230.05
2032-06-15,1130.26,586.57,3791.48,230.05
2032-06-16,1133.49,584.56,3804.24,230.05
2032-06-17,1135.1,587.35,3824.29,230.06
2032-06-18,1142.59,589.63,3847.22,230.06
2032-06-19,1146.07,594.32,3863.3,230.06
2032-06-20,1140.72,597.28,3886.15,230.06
2032-06-21,1155.44,600.84,3889.48,230.06
2032-06-22,1157.05,598.87,3852.92,230.14
2032-06-23,1156.39,601.53,3787.9,230.22
2032-06-24,1163.15,607.9,3770.05,230.27
2032-06-25,1165.14,605.85,3766.88,230.32
2032-06-26,1168.15,611.72,3813.28,230.39
2032-06-27,1185.36,610.1,3811.29,230.39
2032-06-28,1183.81,607.52,3805.87,230.4
2032-06-29,1181.98,608.6,3821.35,230.4
2032-06-30,1183.1,611.02,3813.27,230.4
2032-07-01,1190.75,614.08,3844.14,230.44
2032-07-02,1180.8,611.14,3918.18,230.52
2032-07-03,1167.83,612.66,4001.6,230.52
2032-07-04,1164.22,610.61,4006.98,230.63
2032-07-05,1153.63,606.0,4021.43,230.66
2032-07-06,1151.14,603.2,4083.44,230.66
2032-07-07,1154.79,600.97,4079.42,230.66
2032-07-08,1149.2,602.75,4107.36,230.74
2032-07-09,1140.12,606.53,4065.41,230.76
2032-07-10,1140.89,602.01,4055.25,230.82
2032-07-11,1146.89,603.25,4101.42,230.82
2032-07-12,1136.07,599.68,4075.5,230.85
2032-07-13,1141.76,601.79,4072.32,230.85
2032-07-14,1147.46,599.97,4014.08,230.85
2032-07-15,1154.11,596.81,4092.41,230.86
2032-07-16,1162.55,599.45,4143.17,230.94
2032-07-17,1177.71,597.75,4152.29,231.1
2032-07-18,1175.63,596.89,4173.98,231.13
2032-07-19,1176.7,590.13,4191.37,231.13
2032-07-20,1174.21,593.19,4248.21,231.13
2032-07-21,1174.54,595.88,4229.3,231.2
2032-07-22,1185.29,596.03,4260.4,231.2
2032-07-23,1176.47,591.42,4305.71,231.25
2032-07-24,1170.98,595.31,4357.15,231.29
2032-07-25,1180.63,593.37,4267.2,231.31
2032-07-26,1187.91,592.09,4244.99,231.31
2032-07-27,1185.76,599.44,4206.22,231.31
2032-07-28,1191.94,597.37,4213.96,231.31
2032-07-29,1194.61,599.83,4136.44,231.31
2032-07-30,1205.31,601.73,4059.21,231.38
2032-07-31,1206.16,603.1,4144.83,231.48
2032-08-01,1213.64,604.12,4170.8,231.5
2032-08-02,1232.59,605.45,4177.35,231.5
2032-08-03,1237.18,606.45,4193.48,231.62
2032-08-04,1237.88,606.42,4201.06,231.62
2032-08-05,1243.38,611.37,4242.53,231.62
2032-08-06,1241.12,607.32,4219.13,231.67
2032-08-07,1258.65,610.72,4228.36,231.72
2032-08-08,1260.3,613.49,4239.24,231.72
2032-08-09,1258.67,615.87,4199.43,231.74
2032-08-10,1252.98,619.62,4252.07,231.78
2032-08-11,1261.27,619.46,4236.07,231.81
2032-08-12,1267.94,613.57,4278.7,231.85
2032-08-13,1264.66,613.48,4285.16,231.85
2032-08-14,1269.22,610.44,4353.48,231.9
2032-08-15,1258.59,608.24,4312.82,231.92
2032-08-16,1260.28,604.43,4270.79,231.92
2032-08-17,1263.92,603.06,4236.31,231.92
2032-08-18,1276.76,601.32,4243.45,231.93
2032-08-19,1271.46,594.01,4307.37,231.93
2032-08-20,1262.49,596.33,4374.38,231.93
2032-08-21,1256.35,603.43,4282.03,231.95
2032-08-22,1247.06,605.49,4293.95,231.95
2032-08-23,1257.05,604.98,4167.7,231.95
2032-08-24,1268.66,604.94,4200.83,232.11
2032-08-25,1271.35,603.75,4247.13,232.11
2032-08-26,1280.68,604.17,4247.34,232.11
2032-08-27,1282.02,604.19,4252.51,232.11
2032-08-28,1281.68,601.67,4257.28,232.12
2032-08-29,1279.58,607.13,4227.74,232.12
2032-08-30,1277.65,602.55,4246.79,232.12
2032-08-31,1266.66,604.96,4239.35,232.12
2032-09-01,1268.94,604.78,4278.5,232.2
2032-09-02,1269.0,610.96,4275.75,232.22
2032-09-03,1274.81,612.19,4243.01,232.22
2032-09-04,1275.85,611.17,4183.85,232.28
2032-09-05,1275.01,610.52,4112.76,232.28
2032-09-06,1268.98,610.78,4165.72,232.28
2032-09-07,1269.86,607.28,4149.56,232.3
2032-09-08,1275.63,604.98,4164.6,232.43
2032-09-09,1267.61,599.49,4236.97,232.43
2032-09-10,1268.6,596.73,4216.36,232.43
2032-09-11,1270.66,597.16,4193.3,232.49
2032-09-12,1265.77,598.23,4189.87,232.49
2032-09-13,1261.84,592.2,4192.83,232.55
2032-09-14,1263.87,591.91,4269.88,232.55
2032-09-15,1255.99,593.79,4335.19,232.57
2032-09-16,1258.88,593.42,4362.49,232.69
2032-09-17,1252.75,591.58,4424.36,232.69
2032-09-18,1260.79,590.44,4418.83,232.77
2032-09-19,1278.23,588.91,4433.19,232.83
2032-09-20,1272.27,587.08,4422.51,232.83
2032-09-21,1276.54,587.74,4370.93,232.88
2032-09-22,1271.56,595.02,4422.68,232.9
2032-09-23,1279.56,592.84,4446.79,232.92
2032-09-24,1270.63,591.99,4449.45,232.96
2032-09-25,1274.5,591.96,4451.25,232.96
2032-09-26,1268.46,589.97,4390.4,232.98
2032-09-27,1267.31,593.5,4352.02,233.01
2032-09-28,1260.15,586.31,4367.69,233.07
2032-09-29,1266.49,584.82,4347.83,233.07
2032-09-30,1260.75,587.46,4340.77,233.16
2032-10-01,1265.11,586.69,4338.35,233.16
2032-10-02,1262.96,584.3,4312.38,233.22
2032-10-03,1262.48,585.79,4275.06,233.25
2032-10-04,1263.9,588.7,4212.41,233.25
2032-10-05,1258.72,589.48,4208.4,233.29
2032-10-06,1260.6,587.15,4234.8,233.29
2032-10-07,1272.11,588.69,4171.51,233.37
2032-10-08,1266.77,587.58,4172.35,233.37
2032-10-09,1275.7,590.01,4185.2,233.37
2032-10-10,1287.11,594.74,4148.14,233.48
2032-10-11,1281.43,586.82,4205.89,233.51
2032-10-12,1271.09,587.29,4192.42,233.58
2032-10-13,1273.66,582.11,4190.21,233.58
2032-10-14,1270.0,589.73,4185.64,233.58
2032-10-15,1284.1,588.42,4118.15,233.7
2032-10-16,1284.71,590.85,4159.25,233.71
2032-10-17,1279.15,590.88,4123.74,233.76
2032-10-18,1271.08,588.53,4116.32,233.81
2032-10-19,1279.44,585.83,4141.33,233.81
2032-10-20,1275.59,590.84,4200.52,233.84
2032-10-21,1276.27,593.94,4159.77,233.96
2032-10-22,1283.67,600.15,4144.08,233.97
2032-10-23,1280.45,600.46,4200.21,234.05
2032-10-24,1280.46,601.5,4220.4,234.05
2032-10-25,1280.7,600.79,4248.99,234.13
2032-10-26,1286.1,600.03,4208.91,234.13
2032-10-27,1290.84,596.9,4195.69,234.21
2032-10-28,1289.57,597.29,4190.86,234.25
2032-10-29,1290.4,594.96,4158.9,234.26
2032-10-30,1288.0,596.48,4095.54,234.27
2032-10-31,1277.44,597.14,4077.63,234.27
2032-11-01,1279.69,598.17,4131.76,234.27
2032-11-02,1294.07,603.58,4135.83,234.27
2032-11-03,1287.86,603.59,4191.52,234.42
2032-11-04,1282.49,606.13,4200.39,234.52
2032-11-05,1276.44,612.81,4172.02,234.52
2032-11-06,1282.13,617.15,4224.35,234.55
2032-11-07,1285.8,621.03,4234.62,234.57
2032-11-08,1284.98,620.17,4274.99,234.58
2032-11-09,1278.56,621.06,4233.99,234.58
2032-11-10,1279.6,616.92,4277.46,234.62
2032-11-11,1268.48,618.68,4322.6,234.69
2032-11-12,1269.88,619.7,4336.27,234.69
2032-11-13,1276.62,619.92,4305.26,234.83
2032-11-14,1267.81,623.4,4305.24,234.94
2032-11-15,1257.02,619.61,4331.95,234.99
2032-11-16,1268.85,625.08,4343.39,234.99
2032-11-17,1264.74,628.18,4369.93,235.03
2032-11-18,1273.4,628.08,4413.69,235.06
2032-11-19,1272.62,627.74,4388.68,235.11
2032-11-20,1271.79,629.46,4343.04,235.22
2032-11-21,1275.36,634.63,4343.35,235.23
2032-11-22,1269.23,635.11,4331.73,235.37
2032-11-23,1270.56,635.73,4365.79,235.41
2032-11-24,1268.12,635.94,4323.66,235.41
2032-11-25,1258.87,642.04,4367.29,235.57
2032-11-26,1261.66,640.95,4425.24,235.64
2032-11-27,1260.1,640.99,4427.14,235.64
2032-11-28,1259.31,646.07,4431.57,235.66
2032-11-29,1250.92,646.71,4401.52,235.72
2032-11-30,1262.78,650.71,4380.94,235.72
2032-12-01,1269.53,647.76,4365.99,235.75
2032-12-02,1276.95,647.21,4427.64,235.75
2032-12-03,1275.06,652.41,4426.53,235.75
2032-12-04,1262.78,650.25,4373.6,235.77
2032-12-05,1277.41,649.88,4386.01,235.79
2032-12-06,1277.32,650.9,4422.18,235.84
2032-12-07,1272.17,647.68,4423.01,235.84
2032-12-08,1275.58,646.43,4486.58,235.84
2032-12-09,1284.54,646.95,4521.49,235.84
2032-12-10,1284.73,647.26,4478.93,235.92
2032-12-11,1294.58,651.76,4457.63,235.92
2032-12-12,1303.04,657.18,4469.05,235.92
2032-12-13,1295.35,654.39,4401.32,235.92
2032-12-14,1290.69,654.92,4417.18,235.92
2032-12-15,1298.19,657.38,4346.33,235.92
2032-12-16,1278.42,662.77,4390.32,235.92
2032-12-17,1277.68,665.42,4429.9,236.03
2032-12-18,1267.55,666.58,4452.92,236.08
2032-12-19,1264.43,669.06,4426.54,236.18
2032-12-20,1262.6,671.57,4435.54,236.28
2032-12-21,1260.35,668.47,4416.03,236.28
2032-12-22,1256.7,669.3,4375.22,236.32
2032-12-23,1249.13,674.58,4363.14,236.32
2032-12-24,1266.08,674.0,4393.81,236.4
2032-12-25,1280.12,674.61,4397.51,236.4
2032-12-26,1271.94,673.9,4459.93,236.4
2032-12-27,1283.93,665.94,4494.14,236.4
2032-12-28,1281.34,666.16,4524.05,236.4
2032-12-29,1282.65,667.36,4457.9,236.48
2032-12-30,1282.54,665.73,4447.84,236.51
2032-12-31,1278.03,661.86,4405.34,236.51
2033-01-01,1285.65,658.97,4399.63,236.66
2033-01-02,1286.94,661.76,4372.85,236.71
2033-01-03,1283.77,668.78,4359.19,236.78
2033-01-04,1274.51,673.78,4404.87,236.87
2033-01-05,1268.32,669.21,4426.53,236.87
2033-01-06,1256.74,672.36,4470.64,236.87
2033-01-07,1257.18,670.18,4405.6,236.94
2033-01-08,1248.9,668.29,4409.9,236.94
2033-01-09,1247.33,666.83,4452.15,236.94
2033-01-10,1257.56,669.45,4517.71,236.95
2033-01-11,1266.63,672.97,4454.2,236.95
2033-01-12,1266.74,672.77,4441.37,236.95
2033-01-13,1266.46,672.64,4486.78,237.03
2033-01-14,1280.6,674.43,4480.57,237.09
2033-01-15,1284.8,676.59,4444.2,237.17
2033-01-16,1282.73,680.92,4381.64,237.25
2033-01-17,1272.6,676.51,4344.51,237.29
2033-01-18,1275.84,676.73,4277.75,237.33
2033-01-19,1282.3,673.11,4281.94,237.36
2033-01-20,1278.0,673.08,4320.1,237.36
2033-01-21,1280.5,672.44,4270.9,237.36
2033-01-22,1278.18,672.42,4283.11,237.36
2033-01-23,1277.18,669.76,4319.2,237.36
2033-01-24,1259.37,664.72,4320.94,237.36
2033-01-25,1258.11,657.62,4257.68,237.4
2033-01-26,1265.5,657.32,4275.03,237.43
2033-01-27,1261.26,655.98,4274.65,237.47
2033-01-28,1261.99,653.81,4270.18,237.5
2033-01-29,1256.86,658.5,4250.05,237.59
2033-01-30,1259.82,655.69,4255.35,237.61
2033-01-31,1258.6,660.72,4277.66,237.69
2033-02-01,1252.16,666.51,4376.97,237.74
2033-02-02,1262.16,659.89,4383.48,237.82
2033-02-03,1269.28,660.36,4448.24,237.94
2033-02-04,1265.22,659.12,4465.16,237.99
2033-02-05,1269.2,649.3,4462.89,238.01
2033-02-06,1273.49,644.55,4471.05,238.04
2033-02-07,1278.56,647.32,4421.77,238.04
2033-02-08,1266.5,654.34,4436.42,238.04
2033-02-09,1274.21,657.59,4355.79,238.11
2033-02-10,1270.39,658.85,4322.38,238.11
2033-02-11,1268.13,658.93,4328.71,238.23
2033-02-12,1287.9,664.9,4379.55,238.23
2033-02-13,1290.5,672.57,4440.87,238.43
2033-02-14,1287.99,670.66,4432.88,238.43
2033-02-15,1272.09,663.83,4441.29,238.46
2033-02-16,1282.66,656.72,4484.58,238.46
2033-02-17,1273.12,661.43,4430.65,238.46
2033-02-18,1266.14,661.42,4449.48,238.54
2033-02-19,1264.08,662.2,4416.8,238.54
2033-02-20,1274.78,656.17,4411.54,238.54
2033-02-21,1280.83,653.74,4394.38,238.59
2033-02-22,1280.02,652.87,4414.33,238.66
2033-02-23,1282.65,653.73,4439.17,238.66
2033-02-24,1278.58,652.51,4478.51,238.71
2033-02-25,1279.96,649.13,4495.14,238.73
2033-02-26,1280.86,646.61,4504.34,238.73
2033-02-27,1288.38,650.86,4585.68,238.73
2033-02-28,1295.93,651.84,4522.22,238.73
2033-03-01,1299.99,654.08,4597.01,238.86
2033-03-02,1297.64,651.16,4586.43,238.94
2033-03-03,1303.55,641.31,4613.14,238.94
2033-03-04,1303.22,639.7,4600.97,239.0
2033-03-05,1295.49,636.95,4572.57,239.0
2033-03-06,1292.85,638.26,4595.46,239.08
2033-03-07,1293.83,649.47,4642.78,239.08
2033-03-08,1300.99,651.99,4665.51,239.08
2033-03-09,1299.98,661.54,4643.73,239.08
2033-03-10,1291.32,663.66,4806.5,239.08
2033-03-11,1292.1,661.63,4863.17,239.18
2033-03-12,1293.3,662.98,4908.22,239.25
2033-03-13,1295.05,669.34,4894.01,239.28
2033-03-14,1302.29,675.93,4867.35,239.36
2033-03-15,1310.31,674.05,4856.61,239.36
2033-03-16,1306.2,675.09,4908.44,239.36
2033-03-17,1301.94,670.21,4864.92,239.4
2033-03-18,1294.52,673.26,4818.26,239.46
2033-03-19,1300.1,678.91,4844.89,239.5
2033-03-20,1311.36,679.21,4861.56,239.5
2033-03-21,1309.34,676.99,4828.46,239.5
2033-03-22,1307.89,678.42,4781.12,239.54
2033-03-23,1319.35,680.06,4848.4,239.71
2033-03-24,1323.56,680.5,4866.82,239.8
2033-03-25,1327.26,681.29,4806.75,239.92
2033-03-26,1318.55,680.82,4750.55,239.95
2033-03-27,1324.08,684.53,4736.42,239.99
2033-03-28,1317.39,687.33,4771.27,239.99
2033-03-29,1309.18,683.96,4800.15,240.07
2033-03-30,1306.93,680.5,4853.67,240.08
2033-03-31,1302.89,679.75,4788.04,240.14
2033-04-01,1301.59,682.53,4800.2,240.16
2033-04-02,1291.19,683.21,4867.2,240.19
2033-04-03,1298.7,681.07,4930.81,240.2
2033-04-04,1307.52,682.15,4949.63,240.23
2033-04-05,1293.3,681.13,5062.51,240.31
2033-04-06,1300.97,684.43,5093.83,240.31
2033-04-07,1295.27,685.77,5146.32,240.31
2033-04-08,1302.04,684.8,5150.68,240.35
2033-04-09,1301.89,685.78,5115.1,240.46
2033-04-10,1302.47,690.67,5075.26,240.58
2033-04-11,1301.44,688.77,5086.13,240.58
2033-04-12,1310.92,690.38,5078.17,240.58
2033-04-13,1301.96,690.28,4996.39,240.58
2033-04-14,1306.89,691.98,4950.45,240.58
2033-04-15,1315.57,689.77,4937.73,240.67
2033-04-16,1321.37,690.32,4973.81,240.69
2033-04-17,1339.55,694.49,4975.18,240.69
2033-04-18,1335.84,691.25,4973.93,240.74
2033-04-19,1343.6,686.61,4930.0,240.74
2033-04-20,1343.15,682.14,4933.18,240.85
2033-04-21,1353.1,678.12,4997.01,240.87
2033-04-22,1353.42,680.39,5006.48,240.87
2033-04-23,1350.77,675.56,4937.99,240.92
2033-04-24,1361.35,674.66,4882.19,241.0
2033-04-25,1357.88,676.99,4911.45,241.12
2033-04-26,1347.25,678.62,4903.18,241.12
2033-04-27,1343.62,677.41,4901.83,241.2
2033-04-28,1348.79,678.24,4875.69,241.23
2033-04-29,1360.02,678.77,4900.97,241.23
2033-04-30,1361.27,678.13,4889.18,241.23
2033-05-01,1372.02,677.53,4882.68,241.23
2033-05-02,1361.72,685.66,4845.74,241.23
2033-05-03,1358.62,688.72,4890.1,241.31
2033-05-04,1356.74,697.88,4882.0,241.37
2033-05-05,1356.23,696.23,4912.14,241.37
2033-05-06,1357.26,696.07,4859.29,241.37
2033-05-07,1363.05,691.39,4941.43,241.37
2033-05-08,1359.94,688.62,5003.4,241.37
2033-05-09,1361.41,695.67,4916.28,241.37
2033-05-10,1361.43,693.93,4881.36,241.47
2033-05-11,1354.57,701.09,4905.47,241.47
2033-05-12,1354.06,696.7,4846.92,241.59
2033-05-13,1353.31,693.02,4842.99,241.59
2033-05-14,1352.4,691.94,4864.57,241.59
2033-05-15,1353.03,691.86,4858.19,241.65
2033-05-16,1353.99,695.37,4885.0,241.72
2033-05-17,1351.0,697.17,4855.27,241.72
2033-05-18,1361.32,695.81,4755.72,241.8
2033-05-19,1352.56,695.48,4801.98,241.87
