Date,Fund_A,Fund_B,Fund_C,Fund_D
2031-06-20,1053.96,536.13,1587.02,154.68
2031-06-21,1053.33,534.05,1592.63,154.68
2031-06-22,1054.21,537.82,1602.86,154.68
2031-06-23,1053.85,537.99,1591.96,154.68
2031-06-24,1060.8,539.63,1585.67,154.68
2031-06-25,1056.1,543.83,1607.15,154.68
2031-06-26,1051.83,537.61,1624.47,154.69
2031-06-27,1058.08,541.16,1627.7,154.69
2031-06-28,1058.22,541.43,1594.81,154.69
2031-06-29,1066.67,542.72,1632.04,154.69
2031-06-30,1063.14,540.61,1631.87,154.69
2031-07-01,1063.21,538.71,1627.33,154.69
2031-07-02,1058.23,540.14,1619.68,154.73
2031-07-03,1058.67,546.7,1625.4,154.75
2031-07-04,1050.5,549.56,1631.29,154.76
2031-07-05,1048.08,553.15,1645.68,154.76
2031-07-06,1040.23,552.75,1631.9,154.76
2031-07-07,1044.6,551.23,1627.36,154.76
2031-07-08,1049.11,549.21,1658.04,154.76
2031-07-09,1039.57,548.0,1661.58,154.76
2031-07-10,1047.61,542.56,1659.08,154.76
2031-07-11,1062.49,540.73,1644.96,154.76
2031-07-12,1063.16,539.34,1652.73,154.76
2031-07-13,1059.82,538.99,1668.54,154.76
2031-07-14,1076.8,539.47,1682.09,154.76
2031-07-15,1069.42,540.56,1678.23,154.8
2031-07-16,1069.94,540.64,1683.92,154.8
2031-07-17,1071.4,539.2,1710.03,154.8
2031-07-18,1079.76,534.08,1727.02,154.8
2031-07-19,1082.3,532.68,1714.79,154.8
2031-07-20,1079.74,530.23,1675.39,154.82
2031-07-21,1074.51,531.58,1680.08,154.82
2031-07-22,1072.9,534.1,1692.54,154.82
2031-07-23,1067.38,536.72,1675.87,154.82
2031-07-24,1068.06,538.87,1675.86,154.82
2031-07-25,1065.15,538.63,1671.94,154.82
2031-07-26,1056.84,537.35,1673.67,154.82
2031-07-27,1064.55,535.48,1665.46,154.82
2031-07-28,1062.04,531.6,1685.4,154.82
2031-07-29,1055.06,534.35,1687.81,154.86
2031-07-30,1054.48,534.0,1674.4,154.86
2031-07-31,1055.27,530.82,1688.66,154.86
2031-08-01,1045.59,528.77,1669.35,154.86
2031-08-02,1047.89,526.61,1689.23,154.86
2031-08-03,1042.26,526.84,1704.77,154.91
2031-08-04,1052.51,529.76,1726.74,154.93
2031-08-05,1055.94,528.96,1724.37,154.93
2031-08-06,1054.01,523.19,1716.68,155.0
2031-08-07,1050.1,522.81,1718.13,155.06
2031-08-08,1049.89,522.52,1716.94,155.06
2031-08-09,1053.82,522.06,1706.83,155.06
2031-08-10,1054.07,520.55,1698.33,155.06
2031-08-11,1053.21,521.23,1692.77,155.06
2031-08-12,1053.94,521.52,1674.85,155.13
2031-08-13,1050.84,521.57,1685.41,155.13
2031-08-14,1049.26,522.76,1684.73,155.15
2031-08-15,1037.69,521.76,1680.11,155.17
2031-08-16,1043.65,520.61,1663.23,155.17
2031-08-17,1045.75,524.31,1645.77,155.25
2031-08-18,1041.71,525.89,1675.34,155.25
2031-08-19,1053.03,528.18,1665.87,155.25
2031-08-20,1053.93,531.53,1675.34,155.25
2031-08-21,1048.34,533.04,1677.97,155.27
2031-08-22,1053.68,535.62,1635.97,155.27
2031-08-23,1056.38,531.55,1663.18,155.27
2031-08-24,1059.07,532.21,1673.76,155.32
2031-08-25,1056.99,531.85,1662.16,155.32
2031-08-26,1060.01,536.42,1661.86,155.32
2031-08-27,1058.89,539.02,1644.58,155.32
2031-08-28,1062.52,537.46,1672.45,155.32
2031-08-29,1051.85,538.57,1658.73,155.32
2031-08-30,1049.74,539.14,1650.92,155.32
2031-08-31,1060.12,540.48,1640.05,155.32
2031-09-01,1056.06,537.87,1641.39,155.32
2031-09-02,1052.95,538.96,1662.25,155.32
2031-09-03,1050.76,538.47,1689.84,155.32
2031-09-04,1044.16,539.35,1683.81,155.32
2031-09-05,1031.95,537.53,1689.78,155.32
2031-09-06,1031.03,536.08,1691.18,155.32
2031-09-07,1032.18,539.34,1676.17,155.32
2031-09-08,1032.27,536.65,1713.91,155.32
2031-09-09,1031.84,534.17,1735.57,155.32
2031-09-10,1032.47,534.15,1738.71,155.35
2031-09-11,1038.68,532.22,1764.22,155.38
2031-09-12,1037.98,530.0,1784.05,155.38
2031-09-13,1035.1,530.4,1785.53,155.38
2031-09-14,1033.89,526.56,1791.0,155.47
2031-09-15,1037.58,524.05,1816.12,155.47
2031-09-16,1046.05,529.55,1800.58,155.47
2031-09-17,1042.84,530.88,1828.54,155.47
2031-09-18,1043.8,529.03,1824.91,155.47
2031-09-19,1046.13,530.25,1850.72,155.47
2031-09-20,1040.83,531.86,1850.77,155.5
2031-09-21,1041.34,534.62,1856.64,155.5
2031-09-22,1033.37,534.4,1856.2,155.5
2031-09-23,1023.76,537.12,1847.32,155.5
2031-09-24,1026.21,531.83,1842.9,155.5
2031-09-25,1024.43,529.16,1866.47,155.5
2031-09-26,1025.95,529.71,1827.46,155.5
2031-09-27,1026.24,530.7,1806.97,155.5
2031-09-28,1021.13,528.41,1795.14,155.5
2031-09-29,1021.25,529.21,1777.63,155.5
2031-09-30,1014.74,527.69,1802.53,155.5
2031-10-01,1022.91,527.08,1823.55,155.5
2031-10-02,1015.69,529.9,1833.61,155.52
2031-10-03,1014.98,532.41,1823.06,155.52
2031-10-04,1009.56,529.9,1845.64,155.55
2031-10-05,1013.11,527.24,1819.12,155.55
2031-10-06,1011.65,526.28,1855.3,155.62
2031-10-07,1009.15,526.33,1843.85,155.62
2031-10-08,1014.27,524.73,1839.57,155.62
2031-10-09,1014.81,527.57,1832.48,155.62
2031-10-10,1018.08,528.6,1814.7,155.62
2031-10-11,1012.99,529.78,1847.12,155.62
2031-10-12,1005.57,526.58,1860.66,155.62
2031-10-13,1006.54,529.76,1881.63,155.63
2031-10-14,1005.16,522.5,1860.8,155.63
2031-10-15,1009.0,524.79,1864.03,155.76
2031-10-16,1008.94,527.35,1873.09,155.76
2031-10-17,1010.45,526.34,1877.89,155.76
2031-10-18,1001.85,529.8,1858.17,155.81
2031-10-19,1012.68,529.75,1876.71,155.81
2031-10-20,1012.15,530.03,1878.94,155.81
2031-10-21,1016.42,531.05,1862.72,155.81
2031-10-22,1012.14,539.65,1831.47,155.81
2031-10-23,1014.23,543.39,1841.82,155.88
2031-10-24,1007.38,545.41,1883.77,155.88
2031-10-25,1010.26,543.06,1866.48,155.88
2031-10-26,1008.66,543.57,1869.53,155.88
2031-10-27,1009.2,541.5,1888.79,155.88
2031-10-28,1013.46,543.84,1867.1,155.88
2031-10-29,1007.0,544.34,1859.05,155.88
2031-10-30,1003.59,541.43,1844.6,155.88
2031-10-31,1006.5,541.76,1861.45,155.88
2031-11-01,1018.55,539.6,1884.33,155.88
2031-11-02,1018.16,540.13,1887.22,155.88
2031-11-03,1021.86,537.95,1872.87,155.9
2031-11-04,1021.64,538.14,1865.43,155.91
2031-11-05,1032.99,540.27,1854.83,155.91
2031-11-06,1023.5,540.25,1838.44,155.91
2031-11-07,1024.42,539.32,1836.86,155.91
2031-11-08,1015.69,539.99,1846.7,155.94
2031-11-09,1002.17,541.99,1855.15,155.98
2031-11-10,1004.18,539.13,1855.15,155.98
2031-11-11,1005.33,539.95,1856.26,156.01
2031-11-12,1004.13,543.62,1855.02,156.01
2031-11-13,1003.93,545.3,1833.25,156.01
2031-11-14,1021.55,545.58,1836.08,156.01
2031-11-15,1020.48,547.44,1826.43,156.01
2031-11-16,1023.73,548.79,1804.16,156.11
2031-11-17,1020.47,550.98,1810.44,156.16
2031-11-18,1022.51,545.58,1800.46,156.17
2031-11-19,1021.55,541.5,1804.35,156.17
2031-11-20,1019.63,544.34,1818.56,156.17
2031-11-21,1030.26,540.4,1802.93,156.19
2031-11-22,1037.34,541.6,1804.59,156.19
2031-11-23,1038.51,540.77,1775.05,156.19
2031-11-24,1025.82,538.22,1800.28,156.22
2031-11-25,1024.18,539.28,1778.14,156.22
2031-11-26,1039.89,539.94,1769.91,156.22
2031-11-27,1038.97,545.76,1791.88,156.22
2031-11-28,1045.68,544.19,1788.17,156.22
2031-11-29,1054.39,548.22,1768.8,156.22
2031-11-30,1056.06,549.3,1780.52,156.22
2031-12-01,1051.58,547.62,1791.96,156.22
2031-12-02,1037.98,549.93,1781.73,156.22
2031-12-03,1042.29,551.6,1773.32,156.22
2031-12-04,1038.02,551.82,1766.39,156.22
2031-12-05,1039.41,552.68,1763.18,156.27
2031-12-06,1032.68,551.16,1733.0,156.27
2031-12-07,1031.57,549.03,1730.26,156.29
2031-12-08,1032.15,551.23,1758.9,156.29
2031-12-09,1034.06,550.74,1744.65,156.29
2031-12-10,1028.13,550.64,1735.49,156.29
2031-12-11,1035.3,551.53,1716.9,156.29
2031-12-12,1032.3,552.38,1726.69,156.29
2031-12-13,1023.22,548.59,1745.96,156.29
2031-12-14,1022.99,552.24,1765.07,156.3
2031-12-15,1023.57,552.69,1745.14,156.3
2031-12-16,1024.86,552.26,1753.28,156.3
2031-12-17,1032.95,553.57,1776.59,156.3
2031-12-18,1031.99,554.34,1785.04,156.3
2031-12-19,1031.7,556.59,1793.02,156.31
2031-12-20,1025.85,558.2,1785.42,156.31
2031-12-21,1030.87,560.32,1789.16,156.31
2031-12-22,1032.3,564.23,1809.68,156.35
2031-12-23,1030.31,566.84,1815.26,156.35
2031-12-24,1019.96,566.51,1794.76,156.35
2031-12-25,1028.48,563.49,1787.42,156.35
2031-12-26,1021.95,568.3,1807.46,156.35
2031-12-27,1019.01,567.76,1812.99,156.42
2031-12-28,1021.4,566.55,1815.1,156.42
2031-12-29,1015.09,561.81,1806.05,156.48
2031-12-30,1007.17,562.88,1825.96,156.48
2031-12-31,995.85,563.42,1854.12,156.48
2032-01-01,1000.18,559.32,1875.84,156.48
2032-01-02,997.56,560.71,1900.94,156.48
2032-01-03,1014.12,559.44,1894.85,156.48
2032-01-04,1008.97,567.11,1886.33,156.48
2032-01-05,1004.25,565.63,1883.77,156.49
2032-01-06,1001.51,564.53,1884.58,156.49
2032-01-07,1003.23,562.21,1909.59,156.49
2032-01-08,1001.02,565.92,1930.24,156.49
2032-01-09,1004.77,565.0,1939.93,156.52
2032-01-10,999.75,563.09,1914.81,156.52
2032-01-11,992.56,565.2,1885.58,156.52
2032-01-12,983.17,561.46,1889.88,156.52
2032-01-13,971.59,563.33,1905.32,156.54
2032-01-14,969.19,568.47,1904.08,156.54
2032-01-15,967.95,570.2,1937.92,156.54
2032-01-16,964.96,572.14,1918.95,156.54
2032-01-17,971.94,574.75,1897.97,156.54
2032-01-18,978.89,579.79,1886.6,156.55
2032-01-19,977.46,583.42,1874.64,156.55
2032-01-20,968.23,584.83,1883.84,156.55
2032-01-21,965.58,587.59,1876.72,156.55
2032-01-22,962.77,585.14,1850.44,156.55
2032-01-23,959.65,587.53,1865.76,156.55
2032-01-24,956.34,584.73,1836.06,156.55
2032-01-25,953.27,583.8,1818.27,156.55
2032-01-26,951.6,575.05,1791.58,156.55
2032-01-27,948.64,576.33,1795.12,156.55
2032-01-28,950.08,574.61,1798.32,156.55
2032-01-29,952.32,577.92,1830.31,156.55
2032-01-30,947.93,579.18,1845.83,156.55
2032-01-31,954.93,582.55,1870.51,156.55
2032-02-01,950.15,579.55,1875.6,156.55
2032-02-02,942.1,582.68,1859.04,156.55
2032-02-03,944.42,588.95,1861.36,156.55
2032-02-04,940.54,591.32,1871.63,156.55
2032-02-05,942.56,593.78,1883.88,156.55
2032-02-06,930.54,594.42,1875.89,156.57
2032-02-07,938.04,593.0,1884.45,156.57
2032-02-08,941.86,595.38,1868.55,156.57
2032-02-09,934.48,591.07,1850.92,156.57
2032-02-10,927.26,589.98,1832.24,156.57
2032-02-11,936.18,584.94,1832.79,156.57
2032-02-12,932.74,583.02,1813.26,156.57
2032-02-13,928.82,585.02,1806.36,156.57
2032-02-14,917.67,586.62,1821.5,156.61
2032-02-15,916.24,586.9,1804.55,156.61
2032-02-16,915.44,587.53,1796.37,156.61
2032-02-17,919.39,582.18,1797.68,156.61
2032-02-18,912.69,581.23,1801.89,156.61
2032-02-19,905.44,579.39,1793.8,156.64
2032-02-20,908.03,577.63,1806.92,156.68
2032-02-21,913.41,579.48,1816.86,156.7
2032-02-22,905.89,577.14,1836.06,156.7
2032-02-23,911.64,575.53,1834.83,156.7
2032-02-24,912.17,569.72,1826.37,156.74
2032-02-25,918.0,569.01,1815.13,156.75
2032-02-26,917.99,566.07,1820.38,156.84
2032-02-27,905.69,566.42,1814.24,156.84
2032-02-28,905.27,563.87,1804.94,156.86
2032-02-29,910.91,564.29,1797.68,156.87
2032-03-01,906.78,564.01,1786.59,156.87
2032-03-02,905.19,568.85,1789.99,156.92
2032-03-03,904.65,570.39,1767.11,156.92
2032-03-04,890.69,565.32,1772.16,156.92
2032-03-05,899.24,561.9,1783.31,156.92
2032-03-06,895.13,562.18,1773.98,156.92
2032-03-07,897.96,559.71,1805.63,156.92
2032-03-08,897.87,551.63,1806.05,156.94
2032-03-09,904.44,555.47,1780.54,156.97
2032-03-10,906.8,557.59,1776.1,156.97
2032-03-11,905.97,559.16,1777.25,156.97
2032-03-12,901.87,557.6,1784.71,156.97
2032-03-13,906.17,558.91,1780.64,156.98
2032-03-14,897.22,557.08,1764.36,156.98
2032-03-15,900.75,557.78,1746.88,156.98
2032-03-16,895.66,555.35,1736.59,156.98
2032-03-17,902.19,559.68,1727.87,157.01
2032-03-18,903.33,555.45,1710.13,157.01
2032-03-19,906.87,558.99,1698.81,157.02
2032-03-20,907.62,559.22,1709.24,157.02
2032-03-21,899.26,557.99,1735.37,157.02
2032-03-22,895.35,558.58,1747.56,157.05
2032-03-23,899.0,560.74,1768.72,157.05
2032-03-24,900.16,564.69,1784.71,157.05
2032-03-25,906.36,565.7,1798.52,157.05
2032-03-26,908.71,563.33,1793.1,157.05
2032-03-27,904.24,563.61,1795.55,157.05
2032-03-28,900.63,568.85,1788.78,157.05
2032-03-29,901.48,572.8,1785.33,157.05
2032-03-30,890.42,575.53,1786.58,157.06
2032-03-31,898.98,577.94,1798.43,157.06
2032-04-01,901.5,580.08,1805.56,157.06
2032-04-02,907.95,583.56,1803.02,157.12
2032-04-03,900.43,582.37,1804.08,157.12
2032-04-04,906.95,578.59,1811.39,157.12
2032-04-05,918.49,578.92,1822.64,157.12
2032-04-06,912.18,576.7,1797.59,157.12
2032-04-07,916.4,573.81,1780.07,157.12
2032-04-08,916.75,571.88,1798.35,157.15
2032-04-09,909.34,579.13,1797.49,157.23
2032-04-10,912.15,579.65,1790.66,157.23
2032-04-11,916.69,580.82,1786.48,157.23
2032-04-12,914.0,577.43,1782.3,157.23
2032-04-13,920.23,572.29,1791.57,157.23
2032-04-14,912.18,570.09,1773.61,157.32
2032-04-15,905.05,574.31,1774.15,157.32
2032-04-16,906.07,575.39,1778.29,157.32
2032-04-17,906.54,577.24,1784.89,157.39
2032-04-18,903.31,579.49,1788.67,157.4
2032-04-19,907.68,577.92,1797.28,157.43
2032-04-20,910.68,582.05,1788.02,157.43
2032-04-21,915.32,580.35,1772.79,157.43
2032-04-22,915.05,584.56,1813.28,157.43
2032-04-23,918.43,585.98,1808.42,157.45
2032-04-24,916.52,580.92,1805.51,157.49
2032-04-25,927.28,578.89,1816.89,157.49
2032-04-26,923.49,573.9,1843.79,157.49
2032-04-27,934.59,577.36,1834.75,157.49
2032-04-28,935.12,577.42,1818.18,157.49
2032-04-29,928.42,571.18,1797.75,157.49
2032-04-30,935.78,572.38,1824.31,157.51
2032-05-01,936.78,570.98,1807.19,157.51
2032-05-02,941.53,566.91,1806.87,157.51
2032-05-03,948.23,571.79,1790.9,157.51
2032-05-04,950.35,572.22,1767.43,157.51
2032-05-05,947.62,571.51,1762.84,157.51
2032-05-06,953.07,570.51,1747.89,157.51
2032-05-07,953.43,566.36,1736.99,157.53
2032-05-08,957.39,562.82,1769.34,157.56
2032-05-09,946.48,566.56,1776.37,157.56
2032-05-10,949.17,565.35,1791.73,157.56
2032-05-11,946.2,565.54,1805.45,157.56
2032-05-12,955.19,559.94,1803.92,157.56
2032-05-13,958.83,556.41,1796.81,157.56
2032-05-14,960.45,558.22,1801.04,157.61
2032-05-15,963.38,559.4,1803.96,157.61
2032-05-16,958.47,564.42,1794.72,157.65
2032-05-17,967.42,568.33,1797.0,157.65
2032-05-18,978.44,567.81,1785.54,157.67
2032-05-19,980.92,569.27,1782.88,157.67
2032-05-20,989.9,568.5,1777.55,157.67
2032-05-21,987.18,574.47,1757.14,157.75
2032-05-22,983.23,577.89,1719.83,157.75
2032-05-23,983.82,578.51,1705.23,157.76
2032-05-24,986.55,579.22,1733.78,157.76
2032-05-25,984.78,583.52,1729.0,157.93
2032-05-26,988.07,585.34,1741.46,157.93
2032-05-27,990.1,590.02,1708.03,157.93
2032-05-28,985.06,583.75,1692.46,157.95
2032-05-29,988.24,585.22,1671.72,157.95
2032-05-30,993.31,583.86,1668.75,157.95
2032-05-31,994.62,589.11,1706.31,157.98
2032-06-01,1001.32,593.79,1713.65,157.98
2032-06-02,995.01,594.02,1740.61,157.98
2032-06-03,997.95,598.71,1736.69,158.0
2032-06-04,991.92,604.17,1758.67,158.0
2032-06-05,986.24,604.53,1792.52,158.0
2032-06-06,983.19,612.15,1790.87,158.0
2032-06-07,978.48,612.19,1782.18,158.0
2032-06-08,975.91,611.67,1760.93,158.02
2032-06-09,975.12,614.45,1756.08,158.02
2032-06-10,979.99,613.51,1757.53,158.02
2032-06-11,978.63,613.9,1790.67,158.02
2032-06-12,970.5,618.36,1769.69,158.02
2032-06-13,976.97,618.56,1770.79,158.02
2032-06-14,972.85,613.5,1741.74,158.02
2032-06-15,972.9,614.76,1735.08,158.02
2032-06-16,975.65,612.78,1740.16,158.02
2032-06-17,977.09,615.56,1748.49,158.02
2032-06-18,983.35,617.83,1758.08,158.02
2032-06-19,986.32,622.5,1764.63,158.02
2032-06-20,982.03,625.46,1774.17,158.02
2032-06-21,994.23,629.0,1775.05,158.02
2032-06-22,995.66,627.05,1758.22,158.06
2032-06-23,995.23,629.7,1728.79,158.1
2032-06-24,1000.89,636.04,1720.28,158.1
2032-06-25,1002.64,634.01,1718.29,158.11
2032-06-26,1005.22,639.85,1738.27,158.13
2032-06-27,1019.46,638.25,1736.8,158.13
2032-06-28,1018.31,635.69,1733.81,158.13
2032-06-29,1016.91,636.77,1740.08,158.13
2032-06-30,1017.94,639.19,1735.91,158.13
2032-07-01,1024.34,642.23,1748.98,158.13
2032-07-02,1016.27,639.31,1781.11,158.16
2032-07-03,1005.73,640.84,1817.36,158.16
2032-07-04,1002.87,638.8,1819.11,158.23
2032-07-05,994.28,634.23,1824.87,158.23
2032-07-06,992.33,631.45,1851.6,158.23
2032-07-07,995.45,629.24,1849.19,158.23
2032-07-08,990.96,631.01,1860.88,158.27
2032-07-09,983.58,634.78,1841.77,158.27
2032-07-10,984.33,630.29,1836.67,158.28
2032-07-11,989.38,631.53,1856.37,158.28
2032-07-12,980.57,627.99,1844.33,158.28
2032-07-13,985.37,630.1,1842.31,158.28
2032-07-14,990.18,628.29,1816.07,158.28
2032-07-15,995.76,625.15,1849.89,158.28
2032-07-16,1002.82,627.79,1871.56,158.32
2032-07-17,1015.41,626.1,1874.93,158.42
2032-07-18,1013.81,625.25,1883.81,158.42
2032-07-19,1014.8,618.53,1890.8,158.42
2032-07-20,1012.86,621.58,1915.07,158.42
2032-07-21,1013.25,624.27,1906.13,158.45
2032-07-22,1022.21,624.42,1919.11,158.45
2032-07-23,1015.06,619.84,1938.29,158.47
2032-07-24,1010.65,623.71,1960.14,158.47
2032-07-25,1018.71,621.79,1920.13,158.47
2032-07-26,1024.82,620.53,1909.77,158.47
2032-07-27,1023.16,627.85,1892.17,158.47
2032-07-28,1028.36,625.79,1894.9,158.47
2032-07-29,1030.67,628.25,1860.37,158.47
2032-07-30,1039.6,630.15,1825.98,158.49
2032-07-31,1040.41,631.51,1862.78,158.54
2032-08-01,1046.69,632.54,1873.49,158.54
2032-08-02,1062.39,633.87,1875.71,158.54
2032-08-03,1066.29,634.87,1882.11,158.61
2032-08-04,1066.98,634.84,1884.78,158.61
2032-08-05,1071.63,639.78,1902.22,158.61
2032-08-06,1069.88,635.76,1891.38,158.62
2032-08-07,1084.42,639.14,1894.76,158.62
2032-08-08,1085.9,641.9,1898.86,158.62
2032-08-09,1084.68,644.28,1880.88,158.62
2032-08-10,1080.11,648.01,1903.15,158.62
2032-08-11,1087.06,647.86,1895.54,158.62
2032-08-12,1092.66,642.01,1913.44,158.62
2032-08-13,1090.08,641.92,1915.6,158.62
2032-08-14,1093.95,638.91,1944.62,158.63
2032-08-15,1085.33,636.73,1926.31,158.63
2032-08-16,1086.84,632.95,1907.41,158.63
2032-08-17,1089.96,631.59,1891.79,158.63
2032-08-18,1100.64,629.86,1894.25,158.63
2032-08-19,1096.4,622.59,1921.33,158.63
2032-08-20,1089.13,624.91,1949.72,158.63
2032-08-21,1084.19,631.98,1909.05,158.63
2032-08-22,1076.66,634.03,1913.56,158.63
2032-08-23,1085.01,633.54,1858.21,158.63
2032-08-24,1094.69,633.51,1871.93,158.74
2032-08-25,1097.03,632.32,1891.35,158.74
2032-08-26,1104.83,632.75,1890.79,158.74
2032-08-27,1106.06,632.77,1892.39,158.74
2032-08-28,1105.9,630.27,1893.81,158.74
2032-08-29,1104.29,635.71,1880.4,158.74
2032-08-30,1102.82,631.17,1887.99,158.74
2032-08-31,1093.89,633.57,1884.14,158.74
2032-09-01,1095.89,633.39,1900.41,158.78
2032-09-02,1096.06,639.55,1898.57,158.78
2032-09-03,1100.97,640.78,1883.8,158.78
2032-09-04,1101.95,639.78,1857.63,158.8
2032-09-05,1101.38,639.13,1826.32,158.8
2032-09-06,1096.53,639.4,1848.54,158.8
2032-09-07,1097.37,635.92,1840.95,158.8
2032-09-08,1102.25,633.64,1846.81,158.89
2032-09-09,1095.76,628.18,1877.36,158.89
2032-09-10,1096.69,625.45,1867.85,158.89
2032-09-11,1098.51,625.88,1857.29,158.9
2032-09-12,1094.59,626.95,1855.18,158.9
2032-09-13,1091.47,620.95,1855.83,158.91
2032-09-14,1093.27,620.67,1888.33,158.91
2032-09-15,1086.89,622.55,1915.76,158.91
2032-09-16,1089.39,622.18,1926.83,158.99
2032-09-17,1084.45,620.36,1952.73,158.99
2032-09-18,1091.21,619.23,1949.7,159.02
2032-09-19,1105.73,617.71,1955.19,159.04
2032-09-20,1100.93,615.89,1949.95,159.04
2032-09-21,1104.58,616.56,1927.18,159.05
2032-09-22,1100.59,623.82,1948.7,159.05
2032-09-23,1107.32,621.66,1958.36,159.05
2032-09-24,1100.06,620.81,1958.84,159.05
2032-09-25,1103.38,620.79,1958.94,159.05
2032-09-26,1098.51,618.81,1932.25,159.05
2032-09-27,1097.67,622.34,1915.17,159.05
2032-09-28,1091.88,615.18,1921.22,159.06
2032-09-29,1097.24,613.7,1912.08,159.06
2032-09-30,1092.61,616.34,1908.41,159.11
2032-10-01,1096.34,615.58,1906.73,159.11
2032-10-02,1094.68,613.21,1894.99,159.13
2032-10-03,1094.4,614.69,1878.41,159.13
2032-10-04,1095.7,617.6,1851.01,159.13
2032-10-05,1091.53,618.39,1848.67,159.14
2032-10-06,1093.21,616.07,1859.31,159.14
2032-10-07,1102.85,617.6,1831.67,159.17
2032-10-08,1098.56,616.51,1831.41,159.17
2032-10-09,1106.07,618.94,1836.27,159.17
2032-10-10,1115.63,623.66,1819.84,159.24
2032-10-11,1111.06,615.77,1843.84,159.24
2032-10-12,1102.62,616.25,1837.48,159.26
2032-10-13,1104.87,611.09,1835.91,159.26
2032-10-14,1101.96,618.69,1833.34,159.26
2032-10-15,1113.75,617.39,1803.98,159.33
2032-10-16,1114.38,619.82,1820.87,159.33
2032-10-17,1109.9,619.85,1805.14,159.34
2032-10-18,1103.34,617.52,1801.37,159.35
2032-10-19,1110.38,614.83,1811.39,159.35
2032-10-20,1107.32,619.84,1835.93,159.35
2032-10-21,1108.0,622.93,1818.0,159.42
2032-10-22,1114.25,629.12,1810.72,159.42
2032-10-23,1111.71,629.44,1833.93,159.45
2032-10-24,1111.84,630.48,1841.88,159.45
2032-10-25,1112.16,629.78,1853.38,159.49
2032-10-26,1116.76,629.03,1835.76,159.49
2032-10-27,1120.81,625.92,1829.53,159.52
2032-10-28,1119.88,626.32,1826.86,159.52
2032-10-29,1120.69,624.0,1812.7,159.52
2032-10-30,1118.82,625.52,1785.24,159.52
2032-10-31,1110.19,626.18,1777.05,159.52
2032-11-01,1112.18,627.22,1799.37,159.52
2032-11-02,1124.23,632.61,1800.48,159.52
2032-11-03,1119.2,632.63,1823.43,159.62
2032-11-04,1114.87,635.16,1826.56,159.67
2032-11-05,1109.97,641.82,1813.95,159.67
2032-11-06,1114.81,646.14,1835.44,159.67
2032-11-07,1117.98,650.0,1839.15,159.67
2032-11-08,1117.43,649.16,1855.57,159.67
2032-11-09,1112.22,650.05,1837.64,159.67
2032-11-10,1113.2,645.94,1855.35,159.67
2032-11-11,1104.09,647.69,1873.74,159.7
2032-11-12,1105.37,648.72,1878.87,159.7
2032-11-13,1111.09,648.94,1865.17,159.79
2032-11-14,1103.89,652.41,1864.53,159.85
2032-11-15,1095.05,648.65,1875.14,159.86
2032-11-16,1105.01,654.09,1879.32,159.86
2032-11-17,1101.71,657.18,1889.84,159.86
2032-11-18,1109.03,657.1,1907.59,159.86
2032-11-19,1108.5,656.76,1896.43,159.86
2032-11-20,1107.93,658.48,1876.62,159.93
2032-11-21,1111.02,663.62,1876.11,159.93
2032-11-22,1106.05,664.11,1870.6,160.02
2032-11-23,1107.27,664.73,1884.25,160.02
2032-11-24,1105.37,664.94,1865.94,160.02
2032-11-25,1097.79,671.01,1883.61,160.14
2032-11-26,1100.24,669.93,1907.25,160.16
2032-11-27,1099.06,669.98,1907.4,160.16
2032-11-28,1098.52,675.02,1908.61,160.16
2032-11-29,1091.65,675.67,1895.38,160.17
2032-11-30,1101.65,679.65,1886.13,160.17
2032-12-01,1107.39,676.73,1879.23,160.17
2032-12-02,1113.69,676.19,1904.38,160.17
2032-12-03,1112.24,681.35,1903.27,160.17
2032-12-04,1102.13,679.22,1880.5,160.17
2032-12-05,1114.44,678.86,1885.05,160.17
2032-12-06,1114.49,679.88,1899.51,160.18
2032-12-07,1110.32,676.69,1899.21,160.18
2032-12-08,1113.29,675.45,1925.09,160.18
2032-12-09,1120.87,675.98,1939.0,160.18
2032-12-10,1121.15,676.29,1920.6,160.21
2032-12-11,1129.48,680.76,1911.07,160.21
2032-12-12,1136.65,686.15,1915.18,160.21
2032-12-13,1130.37,683.39,1886.31,160.21
2032-12-14,1126.61,683.92,1892.28,160.21
2032-12-15,1132.98,686.37,1862.13,160.21
2032-12-16,1116.64,691.72,1879.81,160.21
2032-12-17,1116.14,694.35,1895.65,160.27
2032-12-18,1107.81,695.52,1904.58,160.28
2032-12-19,1105.33,697.98,1892.96,160.33
2032-12-20,1103.93,700.48,1896.06,160.39
2032-12-21,1102.17,697.41,1887.31,160.39
2032-12-22,1099.24,698.24,1869.72,160.39
2032-12-23,1093.04,703.48,1864.07,160.39
2032-12-24,1107.31,702.91,1876.17,160.43
2032-12-25,1119.15,703.52,1877.06,160.43
2032-12-26,1112.45,702.83,1902.32,160.43
2032-12-27,1122.58,694.95,1915.86,160.43
2032-12-28,1120.54,695.17,1927.6,160.43
2032-12-29,1121.76,696.37,1899.54,160.46
2032-12-30,1121.79,694.76,1894.73,160.46
2032-12-31,1118.15,690.93,1876.49,160.46
2033-01-01,1124.63,688.07,1873.49,160.56
2033-01-02,1125.83,690.84,1861.77,160.57
2033-01-03,1123.31,697.81,1855.48,160.59
2033-01-04,1115.7,702.78,1873.75,160.64
2033-01-05,1110.65,698.25,1882.07,160.64
