Date,Fund_A,Fund_B,Fund_C,Fund_D
2033-05-27,917.63,482.11,2480.1,156.61
2033-05-28,925.03,483.3,2460.27,156.63
2033-05-29,917.54,484.87,2459.67,156.61
2033-05-30,917.72,481.97,2445.97,156.57
2033-05-31,922.18,482.11,2458.23,156.57
2033-06-01,919.53,482.27,2468.54,156.53
2033-06-02,922.44,481.46,2480.2,156.55
2033-06-03,921.41,480.32,2472.41,156.53
2033-06-04,924.02,482.89,2474.48,156.54
2033-06-05,923.7,483.94,2478.37,156.6
2033-06-06,921.92,485.72,2429.21,156.66
2033-06-07,924.78,484.13,2413.22,156.66
2033-06-08,913.89,487.74,2421.71,156.63
2033-06-09,910.36,486.61,2452.87,156.58
2033-06-10,915.89,487.74,2424.37,156.68
2033-06-11,919.69,485.68,2406.01,156.68
2033-06-12,917.61,486.12,2436.83,156.7
2033-06-13,915.67,491.62,2410.38,156.75
2033-06-14,919.64,487.73,2423.94,156.71
2033-06-15,916.82,483.47,2403.06,156.78
2033-06-16,922.95,482.68,2393.21,156.77
2033-06-17,925.93,479.42,2378.81,156.81
2033-06-18,923.76,482.34,2407.53,156.85
2033-06-19,922.7,482.69,2397.07,156.85
2033-06-20,926.74,483.86,2436.09,156.84
2033-06-21,927.39,481.14,2418.34,156.85
2033-06-22,923.76,482.16,2413.18,156.94
2033-06-23,916.92,480.04,2471.76,156.99
2033-06-24,918.87,483.89,2489.78,157.05
2033-06-25,920.06,480.44,2504.65,157.15
2033-06-26,915.4,479.52,2495.29,157.13
2033-06-27,910.92,482.88,2520.89,157.1
2033-06-28,911.29,485.88,2504.45,157.1
2033-06-29,912.95,482.9,2473.3,157.04
2033-06-30,911.88,478.81,2477.64,157.05
2033-07-01,920.73,482.99,2454.94,157.08
2033-07-02,921.97,485.72,2450.02,157.03
2033-07-03,920.4,484.32,2451.55,157.07
2033-07-04,911.51,486.11,2411.4,157.14
2033-07-05,911.2,486.96,2429.5,157.13
2033-07-06,921.9,482.58,2430.45,157.13
2033-07-07,914.49,480.91,2402.39,157.09
2033-07-08,916.68,482.88,2391.32,157.15
2033-07-09,911.61,484.15,2389.25,157.15
2033-07-10,908.91,483.69,2373.02,157.13
2033-07-11,908.95,482.67,2357.91,157.12
2033-07-12,914.11,485.78,2395.44,157.1
2033-07-13,913.96,489.44,2388.74,157.06
2033-07-14,914.06,490.77,2381.68,157.08
2033-07-15,918.73,485.68,2368.11,157.09
2033-07-16,908.62,482.2,2331.14,157.1
2033-07-17,904.4,484.86,2293.34,157.17
2033-07-18,907.41,485.53,2275.05,157.19
2033-07-19,910.31,487.07,2278.7,157.21
2033-07-20,914.71,487.31,2257.37,157.15
2033-07-21,920.25,487.31,2274.05,157.17
2033-07-22,918.67,489.35,2283.98,157.23
2033-07-23,925.01,484.99,2287.58,157.2
2033-07-24,918.8,484.86,2283.52,157.19
2033-07-25,915.97,486.5,2268.0,157.21
2033-07-26,920.06,487.13,2260.07,157.25
2033-07-27,917.63,488.27,2247.45,157.32
2033-07-28,911.3,486.29,2240.66,157.29
2033-07-29,911.75,486.95,2238.26,157.22
2033-07-30,910.21,489.98,2225.26,157.24
2033-07-31,914.21,489.54,2227.56,157.25
2033-08-01,913.06,490.31,2247.61,157.29
2033-08-02,916.27,490.01,2209.37,157.29
2033-08-03,917.9,493.94,2229.12,157.36
2033-08-04,918.25,493.56,2187.44,157.29
2033-08-05,917.54,489.9,2179.56,157.27
2033-08-06,921.74,493.31,2126.34,157.32
2033-08-07,917.1,494.27,2132.26,157.32
2033-08-08,924.42,493.93,2112.02,157.31
2033-08-09,925.7,490.19,2141.51,157.31
2033-08-10,924.9,489.2,2141.5,157.22
2033-08-11,928.77,488.21,2118.52,157.24
2033-08-12,932.52,488.1,2143.3,157.27
2033-08-13,932.95,485.8,2170.81,157.28
2033-08-14,937.77,486.17,2164.73,157.35
2033-08-15,932.04,481.94,2140.16,157.4
2033-08-16,923.25,479.09,2165.79,157.38
2033-08-17,923.81,479.54,2178.63,157.34
2033-08-18,922.3,477.59,2147.91,157.31
2033-08-19,916.17,474.81,2161.59,157.37
2033-08-20,920.18,471.98,2148.42,157.35
2033-08-21,925.67,470.09,2138.87,157.31
2033-08-22,941.13,471.65,2154.63,157.31
2033-08-23,946.48,466.66,2193.81,157.23
2033-08-24,948.11,467.68,2204.94,157.28
2033-08-25,949.79,468.49,2228.29,157.23
2033-08-26,952.23,465.93,2256.42,157.28
2033-08-27,959.83,468.8,2281.19,157.28
2033-08-28,961.56,471.01,2303.12,157.37
2033-08-29,969.3,468.96,2305.54,157.39
2033-08-30,971.18,470.59,2319.2,157.41
2033-08-31,968.06,474.18,2317.39,157.4
2033-09-01,960.79,473.29,2286.41,157.35
2033-09-02,956.77,474.6,2275.93,157.37
2033-09-03,964.68,475.25,2285.92,157.38
2033-09-04,971.29,477.54,2246.27,157.36
2033-09-05,981.77,480.32,2248.99,157.4
2033-09-06,978.38,476.53,2261.7,157.41
2033-09-07,975.7,475.21,2253.24,157.38
2033-09-08,980.35,476.38,2266.59,157.41
2033-09-09,982.56,471.33,2265.19,157.47
2033-09-10,991.67,474.56,2270.75,157.55
2033-09-11,993.17,470.71,2256.97,157.54
2033-09-12,988.29,467.3,2251.74,157.5
2033-09-13,987.37,469.85,2218.73,157.55
2033-09-14,990.83,473.97,2263.32,157.59
2033-09-15,988.3,475.8,2259.82,157.65
2033-09-16,992.15,478.45,2245.23,157.72
2033-09-17,996.87,476.03,2258.41,157.78
2033-09-18,998.48,475.57,2215.38,157.76
2033-09-19,996.15,479.59,2235.98,157.73
2033-09-20,992.71,477.17,2238.7,157.76
2033-09-21,996.81,475.84,2243.09,157.74
2033-09-22,994.65,482.86,2245.44,157.75
2033-09-23,1001.2,484.41,2237.97,157.74
2033-09-24,1003.46,486.17,2237.01,157.85
2033-09-25,1002.38,481.48,2223.38,157.9
2033-09-26,994.44,480.7,2266.04,157.87
2033-09-27,983.8,479.71,2250.73,157.99
2033-09-28,985.73,481.6,2254.35,158.05
2033-09-29,980.6,478.15,2271.83,158.05
2033-09-30,981.32,479.69,2286.23,158.13
2033-10-01,975.47,480.96,2283.68,158.09
2033-10-02,976.22,481.36,2284.18,158.1
2033-10-03,981.41,481.65,2324.91,158.07
2033-10-04,991.07,481.59,2346.22,158.1
2033-10-05,997.67,482.22,2377.61,158.09
2033-10-06,1007.87,485.03,2381.12,158.11
2033-10-07,999.17,485.14,2352.25,158.15
2033-10-08,985.37,490.34,2339.47,158.18
2033-10-09,986.77,488.86,2369.75,158.23
2033-10-10,982.26,492.63,2358.5,158.28
2033-10-11,995.78,489.85,2343.07,158.28
2033-10-12,995.66,493.06,2308.16,158.27
2033-10-13,993.29,499.42,2311.53,158.35
2033-10-14,999.02,502.72,2313.35,158.31
2033-10-15,992.73,506.1,2303.64,158.31
2033-10-16,995.27,507.09,2257.27,158.26
2033-10-17,991.84,507.59,2256.88,158.28
2033-10-18,988.32,510.79,2283.76,158.21
2033-10-19,974.51,510.16,2342.18,158.22
2033-10-20,976.47,506.47,2356.5,158.2
2033-10-21,981.16,508.85,2389.9,158.21
2033-10-22,977.35,511.36,2403.67,158.23
2033-10-23,980.64,513.89,2398.75,158.22
2033-10-24,973.95,511.62,2410.33,158.23
2033-10-25,971.37,509.13,2410.83,158.24
2033-10-26,972.46,505.61,2400.87,158.21
2033-10-27,966.24,506.64,2371.58,158.2
2033-10-28,963.72,509.08,2366.96,158.1
2033-10-29,960.1,511.39,2376.25,158.11
2033-10-30,962.45,507.05,2382.5,158.13
2033-10-31,960.31,506.65,2384.73,158.16
2033-11-01,958.05,507.6,2375.71,158.23
2033-11-02,951.74,504.56,2376.88,158.25
2033-11-03,947.62,506.29,2375.4,158.16
2033-11-04,957.91,507.29,2398.62,158.16
2033-11-05,958.96,505.3,2430.56,158.14
2033-11-06,964.32,506.4,2454.51,158.16
2033-11-07,965.57,509.34,2468.18,158.13
2033-11-08,966.62,513.75,2491.63,158.13
2033-11-09,977.1,514.89,2490.56,158.12
2033-11-10,981.27,513.85,2523.03,158.13
2033-11-11,989.33,517.71,2557.44,158.13
2033-11-12,988.37,518.98,2575.16,158.19
2033-11-13,1001.75,514.56,2579.32,158.21
2033-11-14,1005.22,509.72,2561.64,158.2
2033-11-15,1008.27,512.8,2577.62,158.25
2033-11-16,1006.09,515.68,2569.16,158.28
2033-11-17,1019.05,517.18,2578.36,158.32
2033-11-18,1013.8,516.17,2584.11,158.26
2033-11-19,1000.64,511.12,2621.83,158.27
2033-11-20,1006.38,512.96,2639.99,158.28
2033-11-21,1001.24,518.14,2629.01,158.28
2033-11-22,1000.59,518.76,2625.94,158.32
2033-11-23,1003.38,521.62,2649.93,158.34
2033-11-24,1004.09,523.25,2630.45,158.4
2033-11-25,1005.22,523.46,2667.58,158.39
2033-11-26,1008.77,523.06,2699.8,158.36
2033-11-27,1011.6,527.18,2704.9,158.32
2033-11-28,1019.47,528.44,2713.53,158.4
2033-11-29,1028.22,528.4,2675.14,158.42
2033-11-30,1031.41,530.18,2686.83,158.47
2033-12-01,1027.26,529.12,2682.16,158.44
2033-12-02,1031.56,531.55,2634.48,158.41
2033-12-03,1021.04,531.21,2640.71,158.4
2033-12-04,1026.98,530.33,2700.27,158.39
2033-12-05,1018.95,534.89,2691.59,158.39
2033-12-06,1019.19,538.9,2698.95,158.4
2033-12-07,1010.33,537.44,2690.22,158.39
2033-12-08,1011.9,537.44,2704.72,158.38
2033-12-09,1014.8,536.1,2747.79,158.42
2033-12-10,1023.85,538.3,2742.41,158.39
2033-12-11,1031.62,536.74,2701.96,158.42
2033-12-12,1033.22,534.85,2715.47,158.38
2033-12-13,1029.86,535.48,2698.18,158.3
2033-12-14,1035.37,534.63,2691.12,158.3
2033-12-15,1038.58,535.14,2740.7,158.33
2033-12-16,1024.51,541.89,2781.92,158.3
2033-12-17,1018.0,536.02,2766.91,158.31
2033-12-18,1015.0,540.86,2803.02,158.3
2033-12-19,1002.9,545.61,2816.91,158.31
2033-12-20,1004.46,548.71,2833.2,158.24
2033-12-21,997.19,543.41,2825.39,158.25
2033-12-22,999.62,542.57,2826.56,158.26
2033-12-23,1004.79,541.34,2802.57,158.28
2033-12-24,1010.12,541.83,2817.13,158.33
2033-12-25,1000.43,542.2,2761.14,158.35
2033-12-26,996.87,540.87,2771.87,158.33
2033-12-27,999.24,539.64,2765.21,158.4
2033-12-28,1000.7,537.67,2797.65,158.41
2033-12-29,1000.48,540.24,2841.1,158.45
2033-12-30,1006.03,543.83,2890.23,158.44
2033-12-31,1017.61,540.42,2873.16,158.4
2034-01-01,1015.85,541.28,2859.02,158.44
2034-01-02,1023.3,541.76,2890.8,158.53
2034-01-03,1015.68,540.73,2845.35,158.46
2034-01-04,1009.97,535.77,2835.18,158.44
2034-01-05,1011.6,533.52,2818.25,158.38
2034-01-06,1011.43,532.89,2825.73,158.36
2034-01-07,1002.07,531.01,2837.74,158.39
2034-01-08,1011.36,532.65,2859.63,158.45
2034-01-09,1014.88,529.96,2823.93,158.45
2034-01-10,1025.77,525.11,2796.12,158.47
2034-01-11,1027.43,522.0,2806.5,158.46
2034-01-12,1022.64,525.74,2782.96,158.48
2034-01-13,1024.19,532.97,2771.32,158.43
2034-01-14,1026.85,537.1,2846.53,158.39
2034-01-15,1026.59,536.85,2842.71,158.4
2034-01-16,1016.35,539.42,2825.73,158.39
2034-01-17,1013.34,542.44,2837.34,158.39
2034-01-18,999.98,542.22,2853.27,158.36
2034-01-19,998.0,542.46,2836.34,158.41
2034-01-20,988.33,540.27,2846.75,158.47
2034-01-21,991.49,539.16,2846.53,158.42
2034-01-22,999.26,538.07,2869.89,158.38
2034-01-23,995.49,543.29,2861.54,158.47
2034-01-24,996.38,539.7,2822.06,158.46
2034-01-25,995.9,541.99,2838.35,158.48
2034-01-26,995.26,539.67,2816.32,158.5
2034-01-27,990.9,537.73,2838.56,158.52
2034-01-28,990.87,536.54,2823.0,158.51
2034-01-29,998.03,534.98,2870.41,158.47
2034-01-30,1005.11,531.68,2881.54,158.4
2034-01-31,1004.93,532.82,2869.56,158.37
2034-02-01,1000.78,536.02,2850.09,158.43
2034-02-02,1006.28,534.46,2881.72,158.47
2034-02-03,1006.11,534.69,2897.85,158.38
2034-02-04,998.43,533.59,2899.61,158.44
2034-02-05,990.46,534.05,2907.52,158.42
2034-02-06,986.85,535.87,2931.89,158.46
2034-02-07,990.14,532.89,2889.64,158.48
2034-02-08,998.2,533.04,2924.36,158.56
2034-02-09,1005.01,539.45,2917.62,158.56
2034-02-10,1014.26,538.93,2914.81,158.59
2034-02-11,1009.49,539.25,2902.61,158.64
2034-02-12,1012.68,539.64,2884.56,158.62
2034-02-13,1018.72,536.72,2918.1,158.65
2034-02-14,1017.59,536.95,2906.72,158.65
2034-02-15,1002.18,543.45,2895.11,158.64
2034-02-16,993.1,544.55,2919.35,158.68
2034-02-17,1004.76,550.22,2953.09,158.65
2034-02-18,1007.82,556.68,2981.87,158.73
2034-02-19,1010.27,556.2,2984.77,158.72
2034-02-20,1019.69,555.6,2962.12,158.69
2034-02-21,1028.45,556.86,2948.92,158.65
2034-02-22,1019.31,556.85,2984.74,158.7
2034-02-23,1019.06,566.58,2993.28,158.79
2034-02-24,1028.7,567.69,2972.47,158.81
2034-02-25,1037.88,575.58,2945.11,158.83
2034-02-26,1034.17,570.3,2938.31,158.84
2034-02-27,1034.06,572.04,2962.06,158.89
2034-02-28,1025.22,576.46,2964.32,158.87
2034-03-01,1027.43,572.67,3019.72,158.88
2034-03-02,1025.7,565.02,3031.69,158.87
2034-03-03,1028.09,569.58,3021.28,158.84
2034-03-04,1014.54,571.21,3079.19,158.93
2034-03-05,1020.2,565.25,3081.35,158.96
2034-03-06,1028.85,568.8,3087.61,158.98
2034-03-07,1035.27,570.72,3071.69,158.98
2034-03-08,1027.51,569.32,3039.93,158.97
2034-03-09,1028.85,567.16,2984.96,158.99
2034-03-10,1036.09,563.66,2948.43,159.07
2034-03-11,1030.27,566.78,2959.69,159.03
2034-03-12,1024.96,565.02,2954.28,159.01
2034-03-13,1029.03,566.45,2918.11,159.04
2034-03-14,1017.82,565.9,2937.15,159.06
2034-03-15,1020.65,567.12,2916.25,159.08
2034-03-16,1013.44,568.05,2929.23,159.15
2034-03-17,1012.68,566.22,2962.99,159.14
2034-03-18,1012.3,573.81,2973.07,159.12
2034-03-19,999.9,574.57,2932.31,159.17
2034-03-20,1001.44,577.65,2967.9,159.24
2034-03-21,993.87,576.52,2942.02,159.31
2034-03-22,993.51,577.51,2959.68,159.28
2034-03-23,994.13,580.6,2979.12,159.31
2034-03-24,998.32,579.64,3005.33,159.28
2034-03-25,994.92,581.64,3020.0,159.25
2034-03-26,978.82,580.96,3019.85,159.28
2034-03-27,973.2,580.92,3020.41,159.36
2034-03-28,968.75,580.37,3041.22,159.36
2034-03-29,960.26,576.64,3078.99,159.35
2034-03-30,972.31,574.5,3073.21,159.38
2034-03-31,971.14,574.6,3058.77,159.35
2034-04-01,965.34,577.5,3036.57,159.31
2034-04-02,963.69,578.62,3038.2,159.38
2034-04-03,961.83,580.18,3031.46,159.45
2034-04-04,961.34,582.32,3046.47,159.47
2034-04-05,954.49,584.33,3017.53,159.43
2034-04-06,950.74,581.81,2944.34,159.43
2034-04-07,955.89,577.15,2890.66,159.44
2034-04-08,963.23,575.58,2901.24,159.44
2034-04-09,966.5,572.3,2922.65,159.42
2034-04-10,952.27,568.05,2939.29,159.41
2034-04-11,950.22,571.16,2918.46,159.39
2034-04-12,953.13,570.37,2886.28,159.35
2034-04-13,951.41,570.39,2908.41,159.33
2034-04-14,950.72,565.43,2923.0,159.35
2034-04-15,943.94,570.81,2943.54,159.37
2034-04-16,948.64,572.93,2971.07,159.39
2034-04-17,945.03,570.06,2931.22,159.41
2034-04-18,938.37,567.05,2937.38,159.47
2034-04-19,944.81,566.25,2959.06,159.4
2034-04-20,949.0,562.74,2943.3,159.45
2034-04-21,961.87,561.39,2985.02,159.46
2034-04-22,966.39,562.16,2962.94,159.52
2034-04-23,958.27,561.43,2990.56,159.52
2034-04-24,954.41,559.51,2996.71,159.59
2034-04-25,951.17,554.68,2973.62,159.54
2034-04-26,948.74,553.71,2994.61,159.57
2034-04-27,960.69,555.98,3020.14,159.61
2034-04-28,969.42,551.5,3048.23,159.64
2034-04-29,968.61,549.29,3032.57,159.78
2034-04-30,975.33,547.55,3032.48,159.77
2034-05-01,969.76,549.66,3042.67,159.75
2034-05-02,965.17,552.81,3055.54,159.68
2034-05-03,973.29,552.22,3079.87,159.64
2034-05-04,963.63,551.24,3054.75,159.61
2034-05-05,953.77,553.25,3034.39,159.58
2034-05-06,952.69,546.59,2983.2,159.6
2034-05-07,956.06,546.23,2977.49,159.57
2034-05-08,956.33,545.11,2951.9,159.58
2034-05-09,966.42,538.85,2955.75,159.59
2034-05-10,971.12,539.97,3001.78,159.62
2034-05-11,977.36,534.2,3060.27,159.65
2034-05-12,970.63,525.39,3040.69,159.69
2034-05-13,970.59,523.36,3047.42,159.68
2034-05-14,974.1,522.89,3017.55,159.67
2034-05-15,973.73,522.26,2984.72,159.69
2034-05-16,966.49,526.45,3001.73,159.68
2034-05-17,963.62,527.34,3005.52,159.66
2034-05-18,960.23,526.16,2943.43,159.6
2034-05-19,968.13,526.64,2913.22,159.55
2034-05-20,962.4,527.73,2918.59,159.57
2034-05-21,958.95,530.05,2866.39,159.63
2034-05-22,958.63,531.83,2847.76,159.75
2034-05-23,951.77,533.49,2847.54,159.71
2034-05-24,952.86,535.67,2881.14,159.73
2034-05-25,947.98,534.98,2934.07,159.79
2034-05-26,950.04,534.05,2939.44,159.8
2034-05-27,947.08,533.24,2940.41,159.81
2034-05-28,951.74,532.49,2979.15,159.78
2034-05-29,951.39,533.18,3020.92,159.82
2034-05-30,949.9,531.67,3031.79,159.77
2034-05-31,955.65,532.91,3035.6,159.72
2034-06-01,952.85,536.64,3021.08,159.73
2034-06-02,952.38,539.34,3051.07,159.75
2034-06-03,956.09,532.78,3052.76,159.79
2034-06-04,954.18,531.48,3067.56,159.74
2034-06-05,964.22,532.38,3027.5,159.77
2034-06-06,957.75,529.93,3057.83,159.77
2034-06-07,947.61,534.94,3020.16,159.74
2034-06-08,948.28,534.72,2992.9,159.82
2034-06-09,953.35,531.72,2996.22,159.77
2034-06-10,949.73,528.09,2990.19,159.82
2034-06-11,953.39,529.55,2976.25,159.85
2034-06-12,948.33,535.72,2947.32,159.79
2034-06-13,940.2,532.19,2916.83,159.87
2034-06-14,946.52,534.96,2974.73,159.84
2034-06-15,958.67,534.22,2930.24,159.84
2034-06-16,962.08,536.7,2927.1,159.87
2034-06-17,961.17,537.15,2916.9,159.77
2034-06-18,961.51,540.93,2887.39,159.79
2034-06-19,962.09,537.41,2890.85,159.82
2034-06-20,953.23,535.68,2857.51,159.81
2034-06-21,948.08,531.13,2831.53,159.8
2034-06-22,943.83,537.0,2846.17,159.73
2034-06-23,949.23,538.71,2841.7,159.67
2034-06-24,953.49,534.93,2826.14,159.62
2034-06-25,954.43,537.17,2795.75,159.67
2034-06-26,951.83,541.89,2769.48,159.68
2034-06-27,951.61,540.77,2802.83,159.66
2034-06-28,956.04,539.56,2824.22,159.62
2034-06-29,956.75,539.32,2819.81,159.72
2034-06-30,959.1,545.12,2835.3,159.75
2034-07-01,950.5,546.59,2821.86,159.79
2034-07-02,955.8,545.66,2847.38,159.76
2034-07-03,948.47,553.42,2855.22,159.79
2034-07-04,953.6,551.52,2846.12,159.82
2034-07-05,958.21,552.47,2852.66,159.81
2034-07-06,956.22,552.6,2828.57,159.78
2034-07-07,956.82,554.34,2864.08,159.8
2034-07-08,958.44,552.98,2839.21,159.81
2034-07-09,957.71,557.52,2833.58,159.86
2034-07-10,965.98,558.49,2815.81,159.76
2034-07-11,971.35,560.33,2853.3,159.72
2034-07-12,977.25,561.97,2931.33,159.66
2034-07-13,976.13,566.23,2947.07,159.64
2034-07-14,973.57,568.6,2929.2,159.65
2034-07-15,963.98,568.2,2881.51,159.68
2034-07-16,961.48,569.26,2913.24,159.68
2034-07-17,972.19,571.55,2909.74,159.7
2034-07-18,978.98,572.19,2904.07,159.71
2034-07-19,981.88,571.28,2874.53,159.64
2034-07-20,979.13,573.87,2917.99,159.67
2034-07-21,972.68,569.83,2912.35,159.65
2034-07-22,964.78,570.66,2915.0,159.59
2034-07-23,960.02,566.57,2906.21,159.57
2034-07-24,967.47,570.01,2921.22,159.57
2034-07-25,967.1,568.82,2894.63,159.6
2034-07-26,968.59,578.96,2858.75,159.64
2034-07-27,972.99,577.45,2845.58,159.67
2034-07-28,969.63,578.96,2832.19,159.62
2034-07-29,970.91,578.7,2835.94,159.68
2034-07-30,970.53,576.52,2767.62,159.71
2034-07-31,974.78,574.04,2751.33,159.76
2034-08-01,972.05,574.45,2781.18,159.84
2034-08-02,978.42,580.85,2804.13,159.92
2034-08-03,980.7,581.11,2821.96,159.97
2034-08-04,981.99,575.16,2865.31,160.04
2034-08-05,979.98,580.84,2836.22,160.09
2034-08-06,975.8,577.42,2839.39,160.05
2034-08-07,981.37,578.9,2845.92,160.11
2034-08-08,978.24,580.05,2846.9,160.03
2034-08-09,978.88,582.5,2839.06,160.05
2034-08-10,984.63,585.34,2854.4,160.04
2034-08-11,987.83,587.02,2866.21,160.12
2034-08-12,998.39,587.15,2838.37,160.11
2034-08-13,1005.5,585.77,2829.61,160.13
2034-08-14,1004.75,582.22,2856.31,160.11
2034-08-15,1005.79,583.71,2850.25,160.11
2034-08-16,1004.63,578.48,2828.43,160.15
2034-08-17,1009.25,582.19,2837.0,160.13
2034-08-18,1008.44,580.5,2841.8,160.11
2034-08-19,1010.64,581.99,2883.52,160.07
2034-08-20,1003.25,586.24,2855.88,160.04
2034-08-21,1000.54,586.82,2882.32,160.12
2034-08-22,1001.3,583.96,2893.12,160.15
2034-08-23,1006.04,587.87,2882.7,160.18
2034-08-24,1004.45,582.51,2862.14,160.22
2034-08-25,1004.51,580.0,2837.18,160.27
2034-08-26,1001.17,577.4,2865.66,160.37
2034-08-27,1011.52,578.47,2901.32,160.35
2034-08-28,1007.36,573.73,2879.69,160.35
2034-08-29,1000.95,575.07,2908.56,160.36
2034-08-30,1005.91,576.49,2954.36,160.39
2034-08-31,1010.68,577.79,2931.28,160.35
2034-09-01,1006.57,576.84,2941.75,160.34
2034-09-02,1001.24,577.34,2943.2,160.33
2034-09-03,1005.76,577.79,2960.83,160.32
2034-09-04,1017.06,576.45,3066.81,160.39
2034-09-05,1018.67,574.01,3064.71,160.42
2034-09-06,1018.85,580.18,3025.48,160.39
2034-09-07,1020.8,576.7,3012.68,160.38
2034-09-08,1004.95,576.59,3027.79,160.4
2034-09-09,1001.19,579.1,3039.22,160.4
2034-09-10,1012.91,579.25,3016.03,160.41
2034-09-11,1004.99,582.5,3066.72,160.41
2034-09-12,1007.63,586.97,3078.36,160.44
2034-09-13,1001.76,588.0,3079.48,160.46
2034-09-14,996.36,581.74,3105.07,160.5
2034-09-15,995.33,581.44,3118.81,160.59
2034-09-16,991.42,576.39,3140.11,160.63
2034-09-17,980.36,577.94,3166.06,160.67
2034-09-18,977.54,578.86,3151.42,160.64
2034-09-19,988.97,579.44,3111.93,160.63
2034-09-20,979.86,575.24,3162.61,160.71
2034-09-21,982.24,578.03,3169.06,160.76
2034-09-22,978.82,579.4,3131.63,160.74
2034-09-23,985.46,578.07,3082.08,160.72
2034-09-24,983.48,579.76,3102.89,160.75
2034-09-25,973.39,581.87,3118.59,160.8
2034-09-26,978.44,582.57,3125.31,160.83
2034-09-27,975.46,582.99,3089.8,160.77
2034-09-28,961.83,581.5,3085.71,160.73
2034-09-29,972.22,585.54,3132.54,160.75
2034-09-30,983.78,588.38,3110.74,160.81
2034-10-01,992.07,591.03,3063.52,160.75
2034-10-02,987.83,591.39,3091.36,160.74
2034-10-03,981.85,592.5,3111.69,160.75
2034-10-04,999.73,595.38,3104.41,160.82
2034-10-05,992.81,600.98,3079.44,160.77
2034-10-06,998.24,601.55,3087.88,160.76
2034-10-07,999.97,604.09,3104.41,160.77
2034-10-08,1004.9,602.65,3092.45,160.79
2034-10-09,1000.99,603.46,3104.96,160.75
2034-10-10,1006.45,605.07,3103.21,160.84
2034-10-11,1001.13,606.98,3116.54,160.86
2034-10-12,1003.14,605.51,3151.09,160.84
2034-10-13,1009.27,606.29,3106.9,160.85
2034-10-14,1014.99,606.5,3091.61,160.89
2034-10-15,1023.43,606.8,3044.81,160.93
2034-10-16,1022.71,609.86,3047.59,161.03
2034-10-17,1029.36,611.82,3028.21,161.06
2034-10-18,1030.84,611.56,3044.07,161.07
2034-10-19,1034.8,608.17,3041.47,161.13
2034-10-20,1039.5,608.72,3039.98,161.13
2034-10-21,1035.53,609.47,3014.24,161.08
2034-10-22,1034.25,605.63,3003.3,161.09
2034-10-23,1043.64,608.37,3008.67,161.09
2034-10-24,1042.88,611.87,3024.46,161.08
2034-10-25,1041.32,611.86,3005.81,161.12
2034-10-26,1041.22,614.78,3014.81,161.1
2034-10-27,1050.18,611.6,3037.11,161.09
2034-10-28,1052.09,608.17,3022.98,161.04
2034-10-29,1042.47,602.72,2981.34,161.04
2034-10-30,1052.0,604.1,2953.34,160.99
2034-10-31,1059.55,603.35,2976.39,161.03
2034-11-01,1047.23,602.33,2960.57,161.07
2034-11-02,1041.52,600.7,2993.52,161.05
2034-11-03,1034.38,598.64,3017.45,161.02
2034-11-04,1040.39,600.47,3041.52,161.04
2034-11-05,1039.73,598.3,3016.35,161.02
2034-11-06,1029.83,597.08,3005.36,161.06
2034-11-07,1032.19,599.6,2961.92,161.02
2034-11-08,1030.88,595.16,2936.71,161.03
2034-11-09,1025.87,597.44,2947.83,161.05
2034-11-10,1023.15,600.83,2963.58,161.09
2034-11-11,1023.89,600.59,3009.5,161.11
2034-11-12,1025.11,599.17,2991.48,161.2
2034-11-13,1028.83,598.65,3004.83,161.19
2034-11-14,1032.06,595.05,2992.88,161.09
2034-11-15,1031.55,595.56,2991.95,161.11
2034-11-16,1029.69,595.9,3039.92,161.1
2034-11-17,1020.24,599.92,3022.1,161.12
2034-11-18,1022.16,595.53,3066.26,161.18
2034-11-19,1018.39,593.85,3046.67,161.12
2034-11-20,1025.52,593.59,3020.84,161.16
2034-11-21,1028.71,599.31,2984.26,161.15
2034-11-22,1024.23,591.87,2959.11,161.23
2034-11-23,1023.99,590.28,3022.67,161.23
2034-11-24,1028.31,589.79,3044.98,161.21
2034-11-25,1032.73,591.09,3060.59,161.21
2034-11-26,1038.08,593.97,3028.02,161.2
2034-11-27,1036.85,594.63,3058.88,161.19
2034-11-28,1030.93,594.34,3058.57,161.25
2034-11-29,1028.12,588.41,3110.15,161.19
2034-11-30,1030.83,589.63,3091.09,161.23
2034-12-01,1013.66,586.28,3087.83,161.25
2034-12-02,1018.21,588.07,3085.71,161.31
2034-12-03,1014.77,585.3,3091.15,161.29
2034-12-04,1018.54,588.7,3129.66,161.32
2034-12-05,1013.33,591.41,3142.58,161.3
2034-12-06,1008.78,590.57,3102.98,161.29
2034-12-07,1010.45,587.22,3083.56,161.33
2034-12-08,1008.06,593.29,3122.66,161.35
2034-12-09,1005.5,590.36,3085.61,161.3
2034-12-10,1007.29,590.18,3094.15,161.26
2034-12-11,999.56,588.58,3036.65,161.3
2034-12-12,994.9,590.9,3014.08,161.3
2034-12-13,1007.05,588.51,3049.87,161.25
2034-12-14,1007.78,584.25,3029.43,161.23
2034-12-15,1016.67,580.12,3047.95,161.2
2034-12-16,1011.18,574.69,3055.41,161.23
2034-12-17,1018.9,571.28,3063.42,161.3
2034-12-18,1022.42,569.71,3082.97,161.3
2034-12-19,1016.76,570.04,3071.43,161.32
2034-12-20,1012.79,571.27,3127.39,161.33
